RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2012,Drafted?,Draft Pick,Draft Year
1,Reggie Hamilton,G,36,35.7,26.2,7.8,17.5,44.6,3.3,7.8,42.0,7.3,8.3,87.6,3.8,5.1,2.0,0.1,3.7,,,,,,
2,Umar Shannon,G,1,35.0,26.0,7.0,14.0,50.0,3.0,8.0,37.5,9.0,10.0,90.0,2.0,1.0,1.0,0.0,5.0,,,,,,
3,Damian Lillard,G,32,34.5,24.5,7.2,15.5,46.7,2.9,7.2,40.9,7.1,8.0,88.7,5.0,4.0,1.5,0.2,2.3,Yes,6.0,2012.0,Yes,6.0,2012.0
4,Doug McDermott,F,35,31.9,22.9,8.8,14.6,60.1,1.5,3.2,48.6,3.8,4.8,79.6,8.2,1.1,0.2,0.1,2.3,Yes,11.0,2014.0,,,
5,Quincy Roberts,G,21,35.5,22.7,7.1,17.3,40.9,1.9,5.8,32.0,6.7,8.3,80.0,5.7,1.5,1.0,0.2,3.6,,,,,,
6,Shane Gibson,G,32,33.8,22.0,7.9,15.5,51.0,2.7,6.3,43.3,3.5,4.1,86.2,4.7,2.2,1.5,0.3,3.2,,,,,,
7,CJ McCollum,G,35,33.1,21.9,7.3,16.4,44.3,1.7,5.0,34.1,5.7,7.0,81.1,6.5,3.5,2.6,0.5,2.3,Yes,10.0,2013.0,,,
8,Terrell Stoglin,G,32,32.7,21.6,6.9,16.7,41.3,2.8,7.4,38.4,5.0,6.3,78.7,3.4,1.9,0.7,0.1,2.2,,,,,,
9,Gerardo Suero,G,32,31.7,21.5,6.9,15.0,45.9,0.9,2.5,35.8,6.9,8.3,83.0,5.8,3.1,1.3,0.3,4.2,,,,,,
10,Nate Wolters,G,34,35.8,21.2,7.4,16.4,44.8,1.0,4.0,24.1,5.5,7.1,78.3,5.1,5.9,1.7,0.1,2.2,Yes,38.0,2013.0,,,
11,Frank Gaines,G,30,32.1,21.2,6.9,15.5,44.5,1.6,4.7,34.5,5.7,7.7,74.8,5.9,1.2,1.4,0.6,2.6,,,,,,
12,Kevin Murphy,G,33,34.5,20.6,7.2,16.3,44.4,2.4,5.8,41.6,3.8,5.2,72.1,5.2,2.3,0.8,0.2,3.3,Yes,47.0,2012.0,Yes,47.0,2012.0
13,Colt Ryan,G-F,32,36.3,20.5,6.2,14.1,44.2,2.3,5.3,43.8,5.8,6.8,84.4,4.2,3.3,1.9,0.2,2.4,,,,,,
14,Nick Barbour,G,31,32.7,20.4,6.0,13.4,44.6,3.5,7.2,48.4,5.0,6.0,82.9,2.5,1.4,1.1,0.4,1.7,,,,,,
15,Alex Young,G-F,32,32.8,20.4,6.8,16.1,42.4,1.8,5.4,33.9,4.9,6.0,81.7,5.9,2.2,1.6,1.0,2.4,,,,,,
16,J'Covan Brown,G,34,35.6,20.1,6.6,15.7,41.7,2.4,6.4,36.9,4.6,5.4,86.3,3.4,3.8,1.2,0.1,2.7,,,,,,
17,John Shurna,F,33,37.3,20.0,6.9,14.9,46.3,2.9,6.5,44.0,3.3,4.4,75.3,5.4,2.8,1.2,1.7,1.6,,,,,,
18,Kevin Jones,F,33,38.3,19.9,7.9,15.5,50.9,1.0,3.9,26.6,3.1,4.0,78.0,10.9,1.2,0.7,1.0,1.3,,,,,,
19,Mike Moore,G,32,34.6,19.9,6.3,14.9,41.9,2.5,6.5,39.1,4.9,6.0,81.7,4.6,2.1,1.7,0.1,2.9,,,,,,
20,John Jenkins,G,35,33.6,19.9,6.2,13.1,47.4,3.8,8.7,43.9,3.7,4.4,83.7,2.9,1.2,0.8,0.3,1.6,Yes,23.0,2012.0,Yes,23.0,2012.0
21,Dominique Morrison,F,34,36.5,19.8,6.3,13.0,48.8,1.6,3.8,42.3,5.6,6.7,82.5,4.3,1.6,0.8,0.4,1.7,,,,,,
22,Orlando Johnson,G,31,34.4,19.7,6.7,14.8,45.1,2.3,5.3,42.7,4.1,5.9,69.8,5.8,2.9,1.1,0.7,2.5,Yes,36.0,2012.0,Yes,36.0,2012.0
23,Darryl Partin,G,32,33.7,19.6,6.8,16.8,40.7,2.2,6.9,31.2,3.8,5.3,71.9,3.9,1.1,1.1,0.1,3.2,,,,,,
24,Marshawn Powell,F,2,21.5,19.5,7.5,10.5,71.4,0.0,1.0,0.0,4.5,6.5,69.2,6.0,1.5,1.0,1.5,4.0,,,,,,
25,Antwan Carter,C,31,34.0,19.4,7.9,15.5,51.0,0.7,2.4,30.7,2.8,4.0,71.5,9.2,1.3,1.0,0.9,2.3,,,,,,
26,Charles Odum,G,32,31.4,19.1,6.0,11.3,52.9,1.2,3.5,33.9,5.9,7.1,83.3,3.9,2.6,0.9,0.2,2.9,,,,,,
27,Isaiah Canaan,G,33,33.7,19.0,5.7,12.1,46.8,3.0,6.5,45.6,4.7,5.6,83.7,3.5,3.6,1.4,0.1,2.7,Yes,34.0,2013.0,,,
27,George Beamon,G,33,32.0,19.0,6.4,13.1,48.6,1.8,4.3,42.7,4.4,5.5,80.1,5.6,2.0,1.5,0.5,2.7,,,,,,
29,Ken Horton,F,28,34.5,19.0,6.9,14.0,49.1,1.6,5.3,31.3,3.6,4.5,80.2,8.9,1.7,2.1,1.4,1.9,,,,,,
30,Devon Saddler,G,32,35.6,18.8,6.0,15.4,39.1,1.8,5.9,31.1,4.9,6.2,80.2,4.1,1.8,0.8,0.3,3.2,,,,,,
31,Tim Frazier,G,32,37.1,18.8,6.5,15.5,41.9,0.8,2.7,31.4,5.0,6.3,79.1,4.7,6.2,2.4,0.2,3.7,,,,,,
32,Charlie Westbrook,G,28,32.4,18.7,6.5,14.1,46.4,1.3,3.4,38.9,4.3,5.6,76.6,4.0,2.2,1.7,0.9,2.5,,,,,,
33,Wendell McKines,F,35,33.7,18.7,6.7,14.4,46.1,1.5,4.1,35.2,3.9,5.1,76.0,10.7,1.5,0.8,0.4,2.0,,,,,,
34,Andrew Nicholson,F,32,30.1,18.5,6.9,12.0,57.1,0.7,1.7,43.4,4.0,5.2,77.6,8.4,1.0,0.7,2.0,2.5,Yes,19.0,2012.0,Yes,19.0,2012.0
35,Charles Hinkle,F,32,34.3,18.4,5.5,13.5,40.6,2.7,6.3,41.9,4.8,5.8,83.8,5.4,1.8,0.9,0.4,2.1,,,,,,
36,Trevis Simpson,G-F,30,27.8,18.3,6.2,16.2,38.3,2.0,6.5,31.1,3.9,5.2,75.5,4.2,0.7,0.8,0.2,2.2,,,,,,
37,Darius Johnson-Odom,G,34,32.9,18.3,6.2,13.8,44.7,2.3,5.9,38.5,3.7,4.9,76.4,3.5,2.7,0.9,0.1,2.4,Yes,55.0,2012.0,Yes,55.0,2012.0
38,Mike Glover,F,33,33.6,18.3,7.2,11.4,63.7,0.0,0.0,0.0,3.8,5.9,64.9,9.0,1.0,1.0,1.2,2.7,,,,,,
39,Darrion Pellum,G,33,38.5,18.3,5.9,16.4,36.2,2.2,7.4,29.6,4.2,5.6,75.5,4.2,1.7,1.2,0.3,3.2,,,,,,
40,Zack Rosen,G,33,38.2,18.2,6.4,14.1,45.3,2.3,5.7,39.9,3.2,3.6,88.2,3.2,5.2,1.4,0.1,2.7,,,,,,
41,Aaron Broussard,F,27,29.2,18.2,6.8,14.6,46.7,1.3,4.0,32.7,3.3,4.6,71.8,6.5,1.0,1.6,0.1,1.8,,,,,,
42,Greg Mangano,F,29,32.1,18.2,6.8,14.3,47.4,1.3,3.9,33.3,3.3,5.0,65.5,9.6,0.5,0.4,2.2,2.0,,,,,,
43,Brock Motum,F,34,31.5,18.0,6.5,11.7,55.4,0.9,2.1,39.7,4.2,5.7,73.8,6.4,1.6,0.6,0.4,3.0,,,,,,
44,Will Barton,G,35,35.3,18.0,6.6,12.9,50.9,1.1,3.1,34.6,3.8,5.1,74.9,8.0,2.9,1.4,0.7,2.1,Yes,40.0,2012.0,Yes,40.0,2012.0
45,Mike Scott,F,32,31.2,18.0,6.7,11.9,56.3,0.2,0.6,30.0,4.3,5.4,80.8,8.3,1.2,0.7,0.5,2.1,Yes,43.0,2012.0,Yes,43.0,2012.0
46,Kyle Vinales,G,29,34.7,17.9,6.2,15.7,39.3,2.4,6.3,38.6,3.1,3.7,84.3,2.0,3.6,1.2,0.1,3.1,,,,,,
47,Jared Cunningham,G,36,34.6,17.9,5.5,12.2,45.0,1.4,4.1,33.8,5.5,7.5,73.7,3.8,2.8,2.5,0.4,2.8,Yes,24.0,2012.0,Yes,24.0,2012.0
48,Patrick Richard,G-F,33,36.5,17.9,5.8,14.3,40.2,1.5,5.4,27.9,4.8,6.3,76.9,6.4,3.3,1.3,0.7,2.4,,,,,,
49,Robert Covington,F,34,30.7,17.9,6.4,12.1,52.9,2.0,4.4,45.3,3.1,3.9,78.2,7.9,1.4,1.6,1.4,2.4,,,,,,
50,LaMarcus Reed,G,33,30.6,17.8,5.4,11.8,46.1,1.9,5.0,38.6,5.1,6.3,79.9,3.7,1.7,1.0,0.4,2.6,,,,,,
51,Kevin Olekaibe,G,33,36.5,17.8,5.7,15.4,37.2,2.8,8.2,33.8,3.6,4.5,79.7,3.2,1.2,1.3,0.1,1.5,,,,,,
52,Kevin Foster,G,18,31.6,17.8,5.7,15.1,37.5,3.6,9.2,38.6,2.9,4.2,69.3,3.1,3.2,1.4,0.2,2.3,,,,,,
53,Thomas Robinson,F,39,31.8,17.7,6.7,13.3,50.5,0.2,0.4,50.0,4.2,6.1,68.2,11.9,1.8,1.1,0.9,2.7,Yes,5.0,2012.0,Yes,5.0,2012.0
54,Jeremy Lamb,G-F,34,37.2,17.7,6.4,13.4,47.8,2.1,6.2,33.6,2.9,3.6,81.0,4.9,1.7,1.2,0.6,2.0,Yes,12.0,2012.0,Yes,12.0,2012.0
55,Juan'ya Green,G,33,37.2,17.7,5.7,14.1,40.4,1.8,5.5,33.9,4.5,5.6,80.0,3.2,4.5,1.9,0.3,3.5,,,,,,
56,Marcus Denmon,G,35,34.6,17.7,5.7,12.4,46.0,2.8,6.9,40.7,3.4,3.8,89.6,5.0,2.1,1.5,0.0,1.2,Yes,59.0,2012.0,Yes,59.0,2012.0
57,Maalik Wayns,G,29,33.6,17.6,5.6,13.5,41.4,1.6,5.2,29.8,4.9,5.4,89.2,3.8,4.6,1.0,0.0,3.0,,,,,,
58,Brandon Fortenberry,G,7,33.1,17.6,5.9,12.7,46.1,2.4,6.1,39.5,3.4,4.7,72.7,3.7,2.7,1.3,0.3,1.4,,,,,,
59,Jae Crowder,F,35,32.9,17.5,6.2,12.5,49.8,1.7,5.1,34.5,3.4,4.6,73.5,8.4,2.1,2.5,1.0,1.3,Yes,34.0,2012.0,Yes,34.0,2012.0
60,Tu Holloway,G,34,36.7,17.5,4.9,11.4,42.9,1.3,3.8,34.6,6.4,7.4,86.2,3.6,4.9,1.5,0.1,3.0,,,,,,
60,Ella Ellis,F,30,30.5,17.5,5.4,13.0,41.2,2.1,5.9,35.8,4.7,5.6,82.8,4.9,2.1,0.8,0.4,2.4,,,,,,
62,Jared Sullinger,F,37,30.4,17.5,6.2,11.9,51.9,0.4,1.1,40.0,4.7,6.2,76.8,9.2,1.2,1.2,1.1,1.9,Yes,21.0,2012.0,Yes,21.0,2012.0
63,Phil Martin,G,30,35.5,17.5,6.4,15.0,42.5,1.3,3.7,35.1,3.4,4.3,80.5,5.6,1.0,0.5,0.4,2.4,,,,,,
64,Keith Gabriel,G,33,28.6,17.5,5.8,13.6,42.9,2.3,7.1,32.1,3.5,4.8,74.5,3.5,1.9,1.8,1.2,2.2,,,,,,
65,Cleveland Melvin,F,31,32.1,17.5,7.1,15.8,44.8,0.5,2.3,22.9,2.8,4.4,63.5,7.4,0.8,0.8,1.1,2.2,,,,,,
66,Jamaal Franklin,G,32,30.3,17.4,5.4,12.5,43.3,1.6,4.9,32.5,5.0,6.3,80.0,7.9,1.5,1.0,0.6,3.0,Yes,41.0,2013.0,,,
67,Casper Ware,G,34,33.7,17.4,5.6,13.9,40.1,2.8,7.8,35.6,3.5,4.4,79.3,2.4,3.4,1.4,0.1,2.4,,,,,,
68,Julian Boyd,F,33,27.1,17.4,6.2,11.2,55.7,0.6,1.5,42.0,4.2,5.8,73.7,9.3,0.8,0.5,0.6,2.1,,,,,,
69,Robby Ptacek,G,29,37.0,17.3,5.8,14.1,41.2,1.4,4.3,32.5,4.3,4.7,92.0,3.9,2.2,0.9,0.1,2.8,,,,,,
70,Jud Dillard,G,33,33.4,17.3,6.0,11.6,51.8,0.2,1.0,21.2,5.1,6.2,82.4,8.5,1.3,1.0,0.2,2.4,,,,,,
71,D.J. Seeley,G,31,31.2,17.3,5.5,12.4,43.9,2.1,4.9,43.4,4.3,5.9,73.1,5.5,1.8,1.5,0.2,2.9,,,,,,
72,Ramone Moore,G,32,36.6,17.3,6.1,14.3,42.6,1.8,4.7,38.3,3.3,4.3,76.3,4.3,3.4,1.1,0.2,2.6,,,,,,
73,Reggie Chamberlain,G,31,33.0,17.3,5.6,12.4,45.3,3.1,6.6,47.1,2.9,3.4,86.5,2.5,2.5,0.9,0.1,1.6,,,,,,
74,Khalif Wyatt,G,31,33.0,17.1,5.2,10.9,47.9,1.7,4.5,37.9,5.0,5.8,85.6,3.2,3.3,2.2,0.4,2.5,,,,,,
75,Mike James,G,32,31.1,17.1,6.6,14.6,45.3,1.2,3.8,32.5,2.7,3.4,80.6,3.2,2.0,1.6,0.1,2.1,,,,,,
76,Brandon Riley,G-F,28,32.7,17.1,6.3,15.6,40.3,1.8,5.6,32.5,2.7,3.5,76.8,3.8,1.7,1.0,0.1,3.3,,,,,,
77,Tony Gallo,G,30,33.8,17.1,5.0,12.5,39.7,2.7,7.5,35.4,4.5,5.9,75.8,2.7,3.7,1.3,0.1,2.2,,,,,,
78,Amin Stevens,F,21,32.4,17.1,7.0,14.0,49.5,0.7,2.4,28.0,2.5,4.1,61.6,10.4,1.4,1.5,1.1,3.1,,,,,,
79,Stan Okoye,F,32,28.9,17.1,6.3,12.0,51.9,0.5,2.0,26.6,4.1,6.1,67.0,7.2,2.0,1.5,0.7,2.7,,,,,,
80,Chris Gaston,F,28,33.9,17.1,6.7,15.2,44.1,0.1,0.3,37.5,3.5,5.4,65.1,9.9,1.1,1.3,1.6,2.7,,,,,,
81,Keiton Page,G,32,35.6,17.1,5.1,12.3,41.5,3.2,8.3,38.6,3.6,4.2,85.2,1.8,2.2,1.5,0.0,1.6,,,,,,
82,Harrison Barnes,F,38,29.2,17.1,6.0,13.7,44.0,1.3,3.6,35.8,3.7,5.1,72.3,5.2,1.1,1.1,0.3,1.9,Yes,7.0,2012.0,Yes,7.0,2012.0
83,Jaron Jones,G,32,33.9,17.0,5.8,11.0,53.1,0.8,2.0,37.5,4.6,5.9,77.4,4.4,1.8,1.4,0.3,1.9,,,,,,
84,Ryan Pearson,F,33,30.7,17.0,6.1,12.1,50.2,0.8,2.4,35.0,4.0,5.5,72.5,8.2,1.8,1.3,0.5,2.7,,,,,,
85,Mike Muscala,C,35,29.9,17.0,5.5,11.0,50.3,0.2,0.6,35.0,5.8,6.8,85.3,9.1,1.8,0.5,1.7,2.1,Yes,44.0,2013.0,,,
86,Chris De La Rosa,G,1,33.0,17.0,5.0,11.0,45.5,1.0,4.0,25.0,6.0,9.0,66.7,2.0,10.0,1.0,0.0,4.0,,,,,,
86,Carl Jones,G,33,36.5,17.0,5.3,12.8,41.6,1.9,5.4,34.8,4.5,5.6,79.0,3.3,3.3,1.2,0.0,2.8,,,,,,
88,Preston Medlin,G,37,35.2,17.0,5.5,11.1,49.6,2.6,6.0,42.8,3.4,4.2,80.1,4.4,3.4,0.7,0.1,2.0,,,,,,
89,Harold Washington,G,30,35.0,17.0,6.1,13.7,44.3,0.9,2.5,36.0,3.9,5.1,77.6,4.3,2.8,1.0,0.0,3.1,,,,,,
89,Alex Francis,F,30,32.6,17.0,6.2,12.0,51.2,0.4,1.3,34.2,4.2,6.3,66.7,7.4,1.5,0.7,0.2,4.8,,,,,,
91,Gerald McLemore,G,27,35.4,17.0,6.0,14.0,42.7,2.7,6.8,39.7,2.3,2.4,92.4,2.3,1.3,0.8,0.2,1.7,,,,,,
92,Chaz Williams,G,37,34.9,16.9,5.3,12.9,41.0,1.7,4.0,41.9,4.7,6.0,78.8,4.4,6.2,2.2,0.2,3.4,,,,,,
93,Darryl Bryant,G,33,37.3,16.9,4.8,13.3,35.8,2.2,7.0,30.9,5.3,6.7,78.4,3.1,2.7,1.4,0.1,2.4,,,,,,
94,Al'Lonzo Coleman,C,29,30.4,16.9,5.6,10.4,54.0,0.1,0.4,18.2,5.6,8.6,65.5,8.8,1.8,1.1,0.4,2.9,,,,,,
95,Jamal Olasewere,F,34,26.0,16.9,5.8,10.1,57.1,0.4,1.2,34.1,4.9,6.6,73.3,7.5,1.1,1.5,1.1,3.2,,,,,,
96,Noah Hartsock,F,34,30.9,16.8,6.4,11.2,56.5,0.4,1.0,34.3,3.8,4.5,84.2,5.0,1.5,0.9,1.6,1.6,,,,,,
96,D'Angelo Harrison,G,34,35.4,16.8,4.9,13.0,37.4,2.3,6.4,36.2,4.8,6.0,79.9,3.9,2.0,1.6,0.2,2.3,,,,,,
98,Louie Krogman,G,28,36.0,16.8,5.9,13.4,44.4,2.9,7.5,38.3,2.1,3.0,69.4,3.1,3.8,1.5,0.1,2.0,,,,,,
99,Rayvonte Rice,G,33,33.4,16.8,5.8,13.2,43.6,0.8,3.4,24.1,4.5,6.3,70.8,5.8,1.6,1.9,0.8,2.5,,,,,,
100,Kendrick Perry,G,31,34.8,16.8,5.7,11.8,48.2,1.7,4.9,35.5,3.6,5.2,70.6,3.3,3.9,2.4,0.3,2.1,,,,,,
101,Darren White,G,32,32.0,16.8,6.2,11.8,52.0,1.4,3.7,37.8,3.0,4.6,66.0,5.5,2.1,0.9,1.1,2.6,,,,,,
102,DeJuan Wright,G,22,36.1,16.7,5.6,11.5,48.8,0.9,2.3,39.2,4.6,6.2,74.5,7.9,1.9,1.4,0.4,3.0,,,,,,
103,Devoe Joseph,G,28,35.3,16.7,5.9,12.5,47.3,2.4,5.6,41.8,2.5,3.1,79.5,3.8,3.3,1.4,0.1,1.9,,,,,,
104,Anthony Raffa,G,31,31.0,16.7,5.9,12.4,48.0,1.5,4.1,35.7,3.4,4.6,72.9,3.7,2.0,1.8,0.1,2.2,,,,,,
105,C.J. Harris,G,30,35.1,16.7,5.1,10.7,47.7,1.6,3.9,42.2,4.9,5.8,84.4,3.1,2.5,1.1,0.1,2.4,,,,,,
105,Mike Groselle,C,30,35.3,16.7,6.6,11.2,59.1,0.0,0.0,0.0,3.5,5.1,68.2,9.6,1.8,1.4,0.6,2.2,,,,,,
107,Rakim Sanders,G-F,37,32.3,16.6,6.4,12.7,50.0,1.2,3.8,31.2,2.7,4.3,63.5,8.2,2.5,1.4,0.4,3.3,,,,,,
108,Tyshawn Taylor,G,39,33.4,16.6,5.8,12.2,47.7,1.5,3.9,38.2,3.5,5.1,68.8,2.3,4.8,1.3,0.2,3.5,Yes,41.0,2012.0,Yes,41.0,2012.0
109,James Johnson,G,31,36.1,16.5,5.6,14.6,38.1,2.2,6.1,36.5,3.2,4.3,73.7,3.3,3.5,1.3,0.1,2.5,Yes,16.0,2009.0,,,
110,Jordan Clarkson,G,31,33.9,16.5,5.4,12.4,43.5,1.4,3.7,37.4,4.3,5.5,78.4,3.9,2.5,0.9,0.5,2.7,Yes,46.0,2014.0,,,
111,DeAndre Kane,G,34,34.0,16.5,5.9,14.3,41.4,0.9,3.6,25.0,3.7,6.2,59.9,5.4,3.5,1.4,0.3,3.0,,,,,,
112,Cliff Colimon,G,32,35.1,16.5,5.4,13.4,40.2,2.1,5.7,36.1,3.6,4.4,81.0,3.8,5.0,1.6,0.1,3.3,,,,,,
113,Ben Simons,F,29,35.9,16.4,5.8,12.4,47.1,2.7,6.2,42.5,2.1,2.5,84.9,3.4,1.4,0.8,0.3,1.6,,,,,,
114,Torrey Craig,F,34,29.7,16.4,5.7,13.1,43.5,2.4,7.0,34.9,2.6,3.8,68.2,7.7,1.5,1.3,1.1,2.7,,,,,,
115,Dominique Sutton,F,32,33.9,16.4,5.7,9.9,57.9,0.0,0.1,0.0,5.0,7.5,66.4,7.4,1.7,2.2,0.5,2.6,,,,,,
116,Julian Mavunga,F,30,36.9,16.4,5.0,11.3,44.1,0.8,2.7,30.5,5.6,7.6,73.4,9.0,3.4,0.9,0.6,4.0,,,,,,
117,Isiah Williams,G,33,33.4,16.4,5.6,14.5,38.6,2.5,7.6,32.9,2.7,3.2,84.8,2.8,2.2,0.8,0.1,2.3,,,,,,
118,Arnett Moultrie,F,30,35.8,16.4,6.0,10.9,54.9,0.3,0.6,44.4,4.1,5.3,78.0,10.5,1.2,0.8,0.8,2.4,Yes,27.0,2012.0,Yes,27.0,2012.0
118,Terrence Ross,G,35,31.1,16.4,6.1,13.4,45.7,2.1,5.5,37.1,2.1,2.7,77.4,6.4,1.4,1.3,0.9,2.0,Yes,8.0,2012.0,Yes,8.0,2012.0
120,Robbie John Hummel,F,35,32.2,16.4,5.5,13.3,41.7,2.1,5.4,38.3,3.2,3.9,82.5,7.2,1.9,0.7,1.2,0.9,,,,,,
121,Jordan Burgason,G,19,33.6,16.4,5.2,10.8,48.3,3.7,7.1,52.6,2.2,2.8,79.2,3.2,1.6,0.5,0.2,2.1,,,,,,
